booking_id,guest_name,guest_email,room_id,check_in,check_out,nights,guests_count,amount,status
BK-2025-01123,Samir Lee,samir.lee.119@icloud.com,R-206,2025-03-30,2025-03-31,1,2,4000,Completed
BK-2025-01124,Maya Patel,maya.patel.076@outlook.com,R-201,2025-04-01,2025-04-02,1,2,2700,Completed
BK-2025-01125,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-403,2025-04-07,2025-04-12,5,3,24600,Completed
BK-2025-01126,Clara Bennett,clara.bennett.024.2@icloud.com,R-105,2025-04-07,2025-04-10,3,2,14800,Completed
BK-2025-01127,Noah Singh,noah.singh.013.2@proton.me,R-204,2025-04-09,2025-04-12,3,1,12100,Completed
BK-2025-01128,Sofia OBrien,sofia.obrien.098@proton.me,R-304,2025-04-10,2025-04-13,3,1,14800,Completed
BK-2025-01129,David Patel,david.patel.092@yahoo.com,R-401,2025-04-12,2025-04-14,2,1,13700,Completed
BK-2025-01130,James Patel,james.patel.004.2@icloud.com,R-306,2025-04-12,2025-04-14,2,4,13700,Completed
BK-2025-01131,James OBrien,james.obrien.034.2@icloud.com,R-306,2025-04-13,2025-04-16,3,3,19500,Completed
BK-2025-01132,Liam Bennett,liam.bennett.096@outlook.com,R-306,2025-04-14,2025-04-20,6,1,39000,Completed
BK-2025-01133,Arjun Garcia,arjun.garcia.083@proton.me,R-201,2025-04-15,2025-04-17,2,2,0,Cancelled
BK-2025-01134,Isabella Chua,isabella.chua.014.2@icloud.com,R-106,2025-04-18,2025-04-21,3,2,0,Cancelled
BK-2025-01135,Aiko Singh,aiko.singh.093@proton.me,R-101,2025-04-19,2025-04-20,1,1,2800,Completed
BK-2025-01136,Aiko Lee,aiko.lee.063@proton.me,R-303,2025-04-23,2025-04-30,7,4,34500,Completed
BK-2025-01137,Liam Chua,liam.chua.006.2@outlook.com,R-402,2025-04-23,2025-04-28,5,4,32500,Completed
BK-2025-01138,Maya OBrien,maya.obrien.106@outlook.com,R-303,2025-04-25,2025-04-29,4,1,0,Cancelled
BK-2025-01139,Grace Patel,grace.patel.020.2@gmail.com,R-304,2025-04-26,2025-04-28,2,3,10400,Completed
BK-2025-01140,Samir Garcia,samir.garcia.059.2@icloud.com,R-205,2025-04-26,2025-04-27,1,1,4200,Completed
BK-2025-01141,Hannah OBrien,hannah.obrien.010.2@gmail.com,R-304,2025-04-26,2025-04-29,3,3,15600,Completed
BK-2025-01142,James OBrien,james.obrien.034.2@icloud.com,R-401,2025-04-29,2025-05-04,5,2,32500,Completed
BK-2025-01143,Noah Lee,noah.lee.103@proton.me,R-401,2025-04-29,2025-04-30,1,4,6500,Completed
BK-2025-01144,David Chua,david.chua.062@yahoo.com,R-202,2025-04-30,2025-05-03,3,2,8100,Completed
BK-2025-01145,Liam Patel,liam.patel.036.2@outlook.com,R-104,2025-05-01,2025-05-04,3,2,8100,Completed
BK-2025-01146,Arjun Singh,arjun.singh.053.2@proton.me,R-402,2025-05-02,2025-05-03,1,1,6800,Completed
BK-2025-01147,Daniel Tanaka,daniel.tanaka.081@outlook.com,R-201,2025-05-04,2025-05-06,2,1,5400,Completed
BK-2025-01148,Elena Patel,elena.patel.028.2@proton.me,R-404,2025-05-05,2025-05-10,5,2,24600,Completed
BK-2025-01149,Liam Patel,liam.patel.036.2@outlook.com,R-101,2025-05-05,2025-05-09,4,1,10800,Completed
BK-2025-01150,Daniel Singh,daniel.singh.021.2@outlook.com,R-101,2025-05-06,2025-05-07,1,1,2700,Completed
BK-2025-01151,Sofia OBrien,sofia.obrien.098@proton.me,R-304,2025-05-07,2025-05-10,3,4,14800,Completed
BK-2025-01152,David Chua,david.chua.062@yahoo.com,R-206,2025-05-08,2025-05-09,1,1,4000,Completed
BK-2025-01153,Nina Chua,nina.chua.086@outlook.com,R-105,2025-05-08,2025-05-13,5,4,24600,Completed
BK-2025-01154,Rafael Singh,rafael.singh.109@icloud.com,R-402,2025-05-09,2025-05-14,5,1,34200,Completed
BK-2025-01155,Liam OBrien,liam.obrien.066@outlook.com,R-306,2025-05-09,2025-05-11,2,1,13700,Completed
BK-2025-01156,Oscar Lee,oscar.lee.087@yahoo.com,R-302,2025-05-10,2025-05-14,4,2,17000,Completed
BK-2025-01157,Julia Chua,julia.chua.030.2@gmail.com,R-106,2025-05-10,2025-05-13,3,1,15600,Completed
BK-2025-01158,Maria Lee,maria.lee.031.2@outlook.com,R-202,2025-05-12,2025-05-15,3,1,8100,Completed
BK-2025-01159,Amara Bennett,amara.bennett.072@yahoo.com,R-402,2025-05-13,2025-05-15,2,3,0,Cancelled
BK-2025-01160,Amara Bennett,amara.bennett.072@yahoo.com,R-303,2025-05-19,2025-05-22,3,1,14800,Completed
BK-2025-01161,Aiko Singh,aiko.singh.093@proton.me,R-202,2025-05-21,2025-05-24,3,1,8100,Completed
BK-2025-01162,Chen Tanaka,chen.tanaka.097@yahoo.com,R-305,2025-05-22,2025-05-24,2,2,13000,Completed
BK-2025-01163,Nina OBrien,nina.obrien.026.2@outlook.com,R-102,2025-05-22,2025-05-24,2,2,5400,Completed
BK-2025-01164,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-204,2025-05-23,2025-05-29,6,2,25500,Completed
BK-2025-01165,Hannah OBrien,hannah.obrien.010.2@gmail.com,R-106,2025-05-25,2025-05-28,3,1,14800,Completed
BK-2025-01166,Yuna Bennett,yuna.bennett.048.2@proton.me,R-402,2025-05-26,2025-05-29,3,2,19500,Completed
BK-2025-01167,Aiko Tanaka,aiko.tanaka.033.2@proton.me,R-102,2025-05-26,2025-05-30,4,1,10800,Completed
BK-2025-01168,Andre Tanaka,andre.tanaka.025.2@gmail.com,R-303,2025-05-27,2025-05-31,4,1,19700,Completed
BK-2025-01169,Ethan Garcia,ethan.garcia.075@gmail.com,R-104,2025-05-28,2025-05-30,2,2,5400,Completed
BK-2025-01170,Ethan Singh,ethan.singh.045.2@gmail.com,R-201,2025-05-31,2025-06-03,3,2,8500,Completed
BK-2025-01171,Clara Bennett,clara.bennett.024.2@icloud.com,R-204,2025-06-03,2025-06-05,2,1,7200,Completed
BK-2025-01172,Grace Bennett,grace.bennett.080@gmail.com,R-306,2025-06-04,2025-06-08,4,2,23200,Completed
BK-2025-01173,Liam OBrien,liam.obrien.066@outlook.com,R-101,2025-06-05,2025-06-08,3,2,7200,Completed
BK-2025-01174,Noah Garcia,noah.garcia.043.2@proton.me,R-205,2025-06-05,2025-06-11,6,3,0,Cancelled
BK-2025-01175,Noah Garcia,noah.garcia.043.2@proton.me,R-106,2025-06-06,2025-06-08,2,2,9300,Completed
BK-2025-01176,Oscar Tanaka,oscar.tanaka.057.2@yahoo.com,R-201,2025-06-10,2025-06-12,2,2,4800,Completed
BK-2025-01177,Mei Chua,mei.chua.022.2@yahoo.com,R-104,2025-06-13,2025-06-17,4,2,10200,Completed
BK-2025-01178,Maya Patel,maya.patel.076@outlook.com,R-101,2025-06-14,2025-06-17,3,2,7600,Completed
BK-2025-01179,James Patel,james.patel.004.2@icloud.com,R-206,2025-06-17,2025-06-21,4,2,14400,Completed
BK-2025-01180,Sofia Patel,sofia.patel.068@proton.me,R-301,2025-06-19,2025-06-22,3,1,10800,Completed
BK-2025-01181,Maya OBrien,maya.obrien.106@outlook.com,R-301,2025-06-20,2025-06-23,3,3,11400,Completed
BK-2025-01182,Liam OBrien,liam.obrien.066@outlook.com,R-302,2025-06-25,2025-07-01,6,2,0,Cancelled
BK-2025-01183,Maria Tanaka,maria.tanaka.001.2@outlook.com,R-302,2025-06-27,2025-06-29,2,2,7600,Completed
BK-2025-01184,Elena Bennett,elena.bennett.088@proton.me,R-305,2025-06-28,2025-06-29,1,2,6100,Completed
BK-2025-01185,Clara Patel,clara.patel.084@icloud.com,R-204,2025-06-28,2025-06-30,2,2,7600,Completed
BK-2025-01186,Miguel Tanaka,miguel.tanaka.009.2@icloud.com,R-302,2025-07-01,2025-07-04,3,1,10800,Completed
BK-2025-01187,Noah Tanaka,noah.tanaka.073@proton.me,R-204,2025-07-03,2025-07-06,3,2,10800,Completed
BK-2025-01188,Samir Tanaka,samir.tanaka.089@icloud.com,R-102,2025-07-07,2025-07-12,5,1,12000,Completed
BK-2025-01189,Maya Patel,maya.patel.076@outlook.com,R-301,2025-07-08,2025-07-09,1,3,3600,Completed
BK-2025-01190,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-304,2025-07-11,2025-07-16,5,4,23300,Completed
BK-2025-01191,Daniel Tanaka,daniel.tanaka.081@outlook.com,R-202,2025-07-12,2025-07-15,3,2,7600,Completed
BK-2025-01192,David Patel,david.patel.092@yahoo.com,R-303,2025-07-15,2025-07-19,4,2,17600,Completed
BK-2025-01193,Chen Lee,chen.lee.007.2@yahoo.com,R-202,2025-07-18,2025-07-22,4,2,10200,Completed
BK-2025-01194,David Bennett,david.bennett.032.2@yahoo.com,R-105,2025-07-19,2025-07-21,2,5,9300,Completed
BK-2025-01195,Daniel Garcia,daniel.garcia.051.2@outlook.com,R-104,2025-07-20,2025-07-21,1,2,2400,Completed
BK-2025-01196,Rafael Garcia,rafael.garcia.019.2@icloud.com,R-302,2025-07-20,2025-07-25,5,1,18000,Completed
BK-2025-01197,Maria Lee,maria.lee.031.2@outlook.com,R-101,2025-07-26,2025-07-28,2,1,5100,Completed
BK-2025-01198,Rafael Singh,rafael.singh.109@icloud.com,R-301,2025-07-26,2025-07-29,3,1,11400,Completed
BK-2025-01199,Daniel Singh,daniel.singh.021.2@outlook.com,R-104,2025-07-27,2025-07-31,4,1,9600,Completed
BK-2025-01200,Isabella Bennett,isabella.bennett.104@icloud.com,R-203,2025-07-28,2025-07-30,2,2,7200,Completed
BK-2025-01201,Grace Chua,grace.chua.110@gmail.com,R-305,2025-07-28,2025-07-30,2,4,11600,Completed
BK-2025-01202,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-106,2025-08-01,2025-08-02,1,3,4700,Completed
BK-2025-01203,Yuna OBrien,yuna.obrien.018.2@proton.me,R-103,2025-08-01,2025-08-03,2,2,0,Cancelled
BK-2025-01204,Elena Patel,elena.patel.028.2@proton.me,R-104,2025-08-04,2025-08-11,7,1,0,Cancelled
BK-2025-01205,Sofia Chua,sofia.chua.038.2@proton.me,R-103,2025-08-08,2025-08-13,5,1,12700,Completed
BK-2025-01206,Rafael Garcia,rafael.garcia.019.2@icloud.com,R-104,2025-08-09,2025-08-14,5,2,12700,Completed
BK-2025-01207,Nina Patel,nina.patel.116@outlook.com,R-201,2025-08-09,2025-08-13,4,1,10200,Completed
BK-2025-01208,Nina OBrien,nina.obrien.026.2@outlook.com,R-102,2025-08-12,2025-08-17,5,1,12000,Completed
BK-2025-01209,Kenji Tanaka,kenji.tanaka.041.2@outlook.com,R-402,2025-08-13,2025-08-14,1,1,5800,Completed
BK-2025-01210,Aiko Lee,aiko.lee.063@proton.me,R-206,2025-08-26,2025-08-29,3,1,10800,Completed
BK-2025-01211,Isabella OBrien,isabella.obrien.074@icloud.com,R-103,2025-08-28,2025-09-02,5,1,12000,Completed
BK-2025-01212,Chen Lee,chen.lee.007.2@yahoo.com,R-302,2025-09-02,2025-09-04,2,1,7200,Completed
BK-2025-01213,Maria Garcia,maria.garcia.091@outlook.com,R-104,2025-09-03,2025-09-09,6,1,14400,Completed
BK-2025-01214,Arjun Singh,arjun.singh.053.2@proton.me,R-103,2025-09-05,2025-09-09,4,1,10200,Completed
BK-2025-01215,Priya Singh,priya.singh.005.2@gmail.com,R-206,2025-09-06,2025-09-07,1,3,3800,Completed
BK-2025-01216,Chen Tanaka,chen.tanaka.097@yahoo.com,R-201,2025-09-17,2025-09-23,6,2,14400,Completed
BK-2025-01217,Liam Patel,liam.patel.036.2@outlook.com,R-302,2025-09-20,2025-09-23,3,3,11400,Completed
BK-2025-01218,Samir Singh,samir.singh.029.2@icloud.com,R-302,2025-09-21,2025-09-25,4,2,0,Cancelled
BK-2025-01219,Lucas Lee,lucas.lee.047.2@yahoo.com,R-104,2025-09-22,2025-09-23,1,2,2400,Completed
BK-2025-01220,Oscar Tanaka,oscar.tanaka.057.2@yahoo.com,R-202,2025-09-22,2025-09-24,2,2,4800,Completed
BK-2025-01221,James OBrien,james.obrien.034.2@icloud.com,R-404,2025-09-23,2025-09-27,4,4,17600,Completed
BK-2025-01222,Chen Garcia,chen.garcia.067@yahoo.com,R-403,2025-09-26,2025-09-29,3,5,14000,Completed
BK-2025-01223,James OBrien,james.obrien.034.2@icloud.com,R-101,2025-10-01,2025-10-04,3,2,7200,Completed
BK-2025-01224,Rafael Singh,rafael.singh.109@icloud.com,R-101,2025-10-04,2025-10-07,3,1,0,Cancelled
BK-2025-01225,Oscar Lee,oscar.lee.087@yahoo.com,R-304,2025-10-06,2025-10-08,2,4,8800,Completed
BK-2025-01226,Arjun Garcia,arjun.garcia.083@proton.me,R-303,2025-10-08,2025-10-10,2,5,0,Cancelled
BK-2025-01227,Daniel Tanaka,daniel.tanaka.081@outlook.com,R-303,2025-10-09,2025-10-10,1,5,4400,Completed
BK-2025-01228,Amara Bennett,amara.bennett.072@yahoo.com,R-104,2025-10-13,2025-10-20,7,1,16800,Completed
BK-2025-01229,Elena OBrien,elena.obrien.058.2@proton.me,R-106,2025-10-17,2025-10-22,5,3,23300,Completed
BK-2025-01230,Samir Lee,samir.lee.119@icloud.com,R-401,2025-10-18,2025-10-19,1,3,0,Cancelled
BK-2025-01231,Miguel Garcia,miguel.garcia.099@icloud.com,R-301,2025-10-22,2025-10-26,4,1,0,Cancelled
BK-2025-01232,Lucas Garcia,lucas.garcia.107@yahoo.com,R-205,2025-10-23,2025-10-26,3,1,10800,Completed
BK-2025-01233,Grace Chua,grace.chua.110@gmail.com,R-402,2025-10-26,2025-10-30,4,2,23200,Completed
BK-2025-01234,Daniel Singh,daniel.singh.021.2@outlook.com,R-106,2025-10-26,2025-11-02,7,4,30800,Completed
BK-2025-01235,Daniel Lee,daniel.lee.111@outlook.com,R-103,2025-10-27,2025-10-30,3,2,7200,Completed
BK-2025-01236,Amara Chua,amara.chua.102@yahoo.com,R-105,2025-10-28,2025-10-31,3,2,13200,Completed
BK-2025-01237,Aiko Singh,aiko.singh.093@proton.me,R-103,2025-10-29,2025-11-01,3,1,7200,Completed
BK-2025-01238,Isabella Chua,isabella.chua.014.2@icloud.com,R-103,2025-11-01,2025-11-04,3,1,8500,Completed
BK-2025-01239,Clara OBrien,clara.obrien.114@icloud.com,R-404,2025-11-04,2025-11-07,3,2,14800,Completed
BK-2025-01240,Liam Patel,liam.patel.036.2@outlook.com,R-302,2025-11-05,2025-11-10,5,1,20200,Completed
BK-2025-01241,Nina OBrien,nina.obrien.026.2@outlook.com,R-105,2025-11-06,2025-11-09,3,2,14800,Completed
BK-2025-01242,Noah Singh,noah.singh.013.2@proton.me,R-204,2025-11-08,2025-11-12,4,3,17000,Completed
BK-2025-01243,Grace Chua,grace.chua.110@gmail.com,R-106,2025-11-12,2025-11-19,7,3,34500,Completed
BK-2025-01244,Samir Lee,samir.lee.119@icloud.com,R-103,2025-11-12,2025-11-17,5,1,13400,Completed
BK-2025-01245,Samir Lee,samir.lee.119@icloud.com,R-306,2025-11-14,2025-11-17,3,4,0,Cancelled
BK-2025-01246,James Chua,james.chua.094@icloud.com,R-401,2025-11-14,2025-11-17,3,4,20500,Completed
BK-2025-01247,Mei OBrien,mei.obrien.082@yahoo.com,R-104,2025-11-15,2025-11-20,5,2,14200,Completed
BK-2025-01248,Rafael Tanaka,rafael.tanaka.049.2@icloud.com,R-102,2025-11-19,2025-11-23,4,2,10800,Completed
BK-2025-01249,Oscar Singh,oscar.singh.117@yahoo.com,R-305,2025-11-21,2025-11-24,3,1,20500,Completed
BK-2025-01250,James Patel,james.patel.004.2@icloud.com,R-303,2025-11-21,2025-11-24,3,4,15600,Completed
BK-2025-01251,Amara Patel,amara.patel.012.2@yahoo.com,R-103,2025-11-22,2025-11-24,2,1,5700,Completed
BK-2025-01252,Lucas Garcia,lucas.garcia.107@yahoo.com,R-202,2025-11-24,2025-11-30,6,1,16100,Completed
BK-2025-01253,Maya Bennett,maya.bennett.016.2@outlook.com,R-301,2025-11-26,2025-11-29,3,3,12100,Completed
BK-2025-01254,Daniel Lee,daniel.lee.111@outlook.com,R-401,2025-11-26,2025-11-29,3,3,19500,Completed
BK-2025-01255,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-201,2025-11-27,2025-11-30,3,1,8100,Completed
BK-2025-01256,Julia Patel,julia.patel.060.2@gmail.com,R-102,2025-11-29,2025-12-01,2,2,5700,Completed
BK-2025-01257,Maria Singh,maria.singh.061.2@outlook.com,R-206,2025-11-30,2025-12-03,3,2,12100,Completed
BK-2025-01258,Mei OBrien,mei.obrien.082@yahoo.com,R-101,2025-11-30,2025-12-06,6,2,16100,Completed
BK-2025-01259,David Bennett,david.bennett.032.2@yahoo.com,R-304,2025-12-02,2025-12-05,3,5,14800,Completed
BK-2025-01260,Arjun Singh,arjun.singh.053.2@proton.me,R-203,2025-12-03,2025-12-05,2,1,8100,Completed
BK-2025-01261,Liam Patel,liam.patel.036.2@outlook.com,R-203,2025-12-05,2025-12-06,1,3,4200,Completed
BK-2025-01262,Arjun Lee,arjun.lee.023.2@proton.me,R-202,2025-12-06,2025-12-09,3,2,8500,Completed
BK-2025-01263,Aiko Garcia,aiko.garcia.003.2@proton.me,R-105,2025-12-08,2025-12-11,3,4,14800,Completed
BK-2025-01264,Grace Chua,grace.chua.110@gmail.com,R-106,2025-12-11,2025-12-12,1,2,4900,Completed
BK-2025-01265,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-302,2025-12-13,2025-12-15,2,2,8500,Completed
BK-2025-01266,Chen Garcia,chen.garcia.067@yahoo.com,R-205,2025-12-14,2025-12-16,2,2,8100,Completed
BK-2025-01267,Priya Tanaka,priya.tanaka.065@gmail.com,R-203,2025-12-16,2025-12-21,5,1,20200,Completed
BK-2025-01268,Liam Patel,liam.patel.036.2@outlook.com,R-404,2025-12-17,2025-12-20,3,5,14800,Completed
BK-2025-01269,Aiko Tanaka,aiko.tanaka.033.2@proton.me,R-403,2025-12-19,2025-12-21,2,2,10400,Completed
BK-2025-01270,Arjun Lee,arjun.lee.023.2@proton.me,R-106,2025-12-19,2025-12-24,5,3,26000,Completed
BK-2025-01271,Julia Patel,julia.patel.060.2@gmail.com,R-304,2025-12-19,2025-12-21,2,1,10400,Completed
BK-2025-01272,Miguel Lee,miguel.lee.039.2@icloud.com,R-102,2025-12-20,2025-12-25,5,2,14200,Completed
BK-2025-01273,Mei Bennett,mei.bennett.112@yahoo.com,R-303,2025-12-22,2025-12-24,2,3,9900,Completed
BK-2025-01274,Julia OBrien,julia.obrien.090@gmail.com,R-204,2025-12-22,2025-12-26,4,1,16100,Completed
BK-2025-01275,James Chua,james.chua.094@icloud.com,R-203,2025-12-24,2025-12-27,3,1,12100,Completed
BK-2025-01276,Yuna OBrien,yuna.obrien.018.2@proton.me,R-202,2025-12-25,2025-12-28,3,2,8100,Completed
BK-2025-01277,Noah Lee,noah.lee.103@proton.me,R-105,2025-12-25,2025-12-30,5,5,0,Cancelled
BK-2025-01278,Liam OBrien,liam.obrien.066@outlook.com,R-403,2025-12-26,2025-12-31,5,4,26000,Completed
BK-2025-01279,Aiko Singh,aiko.singh.093@proton.me,R-303,2025-12-27,2025-12-30,3,1,15600,Completed
BK-2025-01280,Kenji Tanaka,kenji.tanaka.041.2@outlook.com,R-206,2025-12-28,2026-01-02,5,1,20200,Completed
BK-2026-JJ-0014,Mei Patel,mei.patel.052.2@yahoo.com,R-106,2026-01-01,2026-01-06,5,3,22000,Completed
BK-2026-JJ-0115,Amara Chua,amara.chua.102@yahoo.com,R-101,2026-01-02,2026-01-06,4,2,10300,Completed
BK-2026-JJ-0116,Chen Tanaka,chen.tanaka.097@yahoo.com,R-304,2026-01-02,2026-01-04,2,4,9400,Completed
BK-2026-JJ-0044,Maria Santos,maria.santos@gmail.com,R-201,2026-01-04,2026-01-10,6,1,14400,Completed
BK-2026-JJ-0070,Arjun Tanaka,arjun.tanaka.113@proton.me,R-102,2026-01-06,2026-01-12,6,2,14400,Completed
BK-2026-JJ-0025,Lucas Garcia,lucas.garcia.107@yahoo.com,R-205,2026-01-08,2026-01-10,2,3,7200,Completed
BK-2026-JJ-0071,James Patel,james.patel.004.2@icloud.com,R-203,2026-01-09,2026-01-11,2,3,7700,Completed
BK-2026-JJ-0003,Clara Patel,clara.patel.084@icloud.com,R-206,2026-01-09,2026-01-10,1,2,3900,Completed
BK-2026-JJ-0106,Sofia Reyes,sofia.reyes@gmail.com,R-302,2026-01-10,2026-01-17,7,1,27000,Completed
BK-2026-JJ-0103,Priya Tanaka,priya.tanaka.065@gmail.com,R-303,2026-01-10,2026-01-11,1,2,4700,Completed
BK-2026-JJ-0053,Yuna Bennett,yuna.bennett.048.2@proton.me,R-305,2026-01-10,2026-01-11,1,2,6200,Completed
BK-2026-JJ-0050,Hannah Chua,hannah.chua.070@gmail.com,R-303,2026-01-13,2026-01-18,5,3,22000,Completed
BK-2026-JJ-0049,Elena Patel,elena.patel.028.2@proton.me,R-306,2026-01-13,2026-01-17,4,2,23200,Completed
BK-2026-JJ-0074,Amara Patel,amara.patel.012.2@yahoo.com,R-402,2026-01-13,2026-01-15,2,1,0,Cancelled
BK-2026-JJ-0043,Noah Lee,noah.lee.103@proton.me,R-301,2026-01-15,2026-01-16,1,3,3600,Completed
BK-2026-JJ-0005,Yuna Chua,yuna.chua.078@proton.me,R-201,2026-01-19,2026-01-20,1,2,2400,Completed
BK-2026-JJ-0052,Chen Wei,chen.wei@163.com,R-303,2026-01-19,2026-01-20,1,1,4400,Completed
BK-2026-JJ-0077,Yuna Patel,yuna.patel.108@proton.me,R-403,2026-01-19,2026-01-20,1,3,4400,Completed
BK-2026-JJ-0096,Noah Singh,noah.singh.013.2@proton.me,R-202,2026-01-20,2026-01-22,2,2,4800,Completed
BK-2026-JJ-0102,Liam OBrien,liam.obrien@gmail.com,R-106,2026-01-21,2026-01-24,3,3,13200,Completed
BK-2026-JJ-0079,Liam Patel,liam.patel.036.2@outlook.com,R-204,2026-01-27,2026-01-28,1,3,3600,Completed
BK-2026-JJ-0085,Arjun Lee,arjun.lee.023.2@proton.me,R-301,2026-01-27,2026-01-28,1,2,3600,Completed
BK-2026-JJ-0029,Maria Lee,maria.lee.031.2@outlook.com,R-402,2026-01-27,2026-01-31,4,4,23200,Completed
BK-2026-JJ-0114,Miguel Singh,miguel.singh.069@icloud.com,R-206,2026-01-28,2026-01-31,3,1,10800,Completed
BK-2026-JJ-0080,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-103,2026-01-29,2026-02-01,3,2,7200,Completed
BK-2026-JJ-0091,Nina Patel,nina.patel.116@outlook.com,R-201,2026-01-30,2026-01-31,1,2,2600,Completed
BK-2026-JJ-0039,Lucas Garcia,lucas.garcia.107@yahoo.com,R-302,2026-01-30,2026-02-06,7,3,27000,Completed
BK-2026-JJ-0101,Sofia Bennett,sofia.bennett.008.2@proton.me,R-404,2026-02-01,2026-02-02,1,5,4400,Completed
BK-2026-JJ-0060,Daniel Garcia,daniel.garcia.051.2@outlook.com,R-103,2026-02-02,2026-02-03,1,1,2400,Completed
BK-2026-JJ-0035,David Patel,david.patel.092@yahoo.com,R-203,2026-02-06,2026-02-07,1,3,3900,Completed
BK-2026-JJ-0020,Elena Patel,elena.patel.028.2@proton.me,R-404,2026-02-06,2026-02-09,3,5,14100,Completed
BK-2026-JJ-0083,Grace Chua,grace.chua.110@gmail.com,R-204,2026-02-11,2026-02-15,4,3,14400,Completed
BK-2026-JJ-0004,Julia Bennett,julia.bennett.120@gmail.com,R-202,2026-02-12,2026-02-16,4,2,9600,Completed
BK-2026-JJ-0057,Daniel Singh,daniel.singh.021.2@outlook.com,R-305,2026-02-13,2026-02-18,5,1,31000,Completed
BK-2026-JJ-0010,Daniel Tanaka,daniel.tanaka.081@outlook.com,R-101,2026-02-15,2026-02-16,1,2,2400,Completed
BK-2026-JJ-0078,Julia Chua,julia.chua.030.2@gmail.com,R-106,2026-02-16,2026-02-18,2,2,8800,Completed
BK-2026-JJ-0089,Arjun Garcia,arjun.garcia.083@proton.me,R-201,2026-02-17,2026-02-20,3,1,0,Cancelled
BK-2026-JJ-0011,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-105,2026-02-18,2026-02-22,4,1,17600,Completed
BK-2026-JJ-0099,Aiko Lee,aiko.lee.063@proton.me,R-404,2026-02-19,2026-02-23,4,5,17600,Completed
BK-2026-JJ-0110,Samir Lee,samir.lee.119@icloud.com,R-403,2026-02-21,2026-02-22,1,5,4700,Completed
BK-2026-JJ-0082,Sofia Bennett,sofia.bennett.008.2@proton.me,R-101,2026-02-23,2026-02-26,3,1,7200,Completed
BK-2026-JJ-0048,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-103,2026-02-23,2026-02-26,3,1,7200,Completed
BK-2026-JJ-0107,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-403,2026-02-24,2026-03-02,6,2,26400,Completed
BK-2026-JJ-0095,Priya Lee,priya.lee.095@gmail.com,R-306,2026-02-25,2026-02-27,2,4,11600,Completed
BK-2026-JJ-0017,Grace Chua,grace.chua.110@gmail.com,R-104,2026-02-27,2026-03-01,2,2,5100,Completed
BK-2026-JJ-0031,Nina Chua,nina.chua.086@outlook.com,R-402,2026-03-03,2026-03-09,6,4,39300,Completed
BK-2026-JJ-0023,Samir Garcia,samir.garcia.059.2@icloud.com,R-104,2026-03-05,2026-03-08,3,2,8100,Completed
BK-2026-JJ-0040,Yuna Chua,yuna.chua.078@proton.me,R-202,2026-03-06,2026-03-07,1,1,2900,Completed
BK-2026-JJ-0111,Grace Chua,grace.chua.110@gmail.com,R-206,2026-03-10,2026-03-13,3,3,12200,Completed
BK-2026-JJ-0054,Priya Tanaka,priya.tanaka.065@gmail.com,R-404,2026-03-12,2026-03-15,3,5,14900,Completed
BK-2026-JJ-0019,James Chua,james.chua.094@icloud.com,R-102,2026-03-13,2026-03-17,4,2,0,Cancelled
BK-2026-JJ-0117,Kenji Garcia,kenji.garcia.011.2@outlook.com,R-205,2026-03-13,2026-03-15,2,1,8600,Completed
BK-2026-JJ-0018,Ethan Garcia,ethan.garcia.075@gmail.com,R-402,2026-03-14,2026-03-19,5,3,34800,Completed
BK-2026-JJ-0072,Maria Garcia,maria.garcia.091@outlook.com,R-306,2026-03-15,2026-03-17,2,3,13100,Completed
BK-2026-JJ-0084,Ethan Lee,ethan.lee.015.2@gmail.com,R-201,2026-03-17,2026-03-19,2,1,5400,Completed
BK-2026-JJ-0069,Isabella OBrien,isabella.obrien.074@icloud.com,R-303,2026-03-17,2026-03-19,2,1,9900,Completed
BK-2026-JJ-0026,Maria Tanaka,maria.tanaka.001.2@outlook.com,R-106,2026-03-19,2026-03-23,4,4,19900,Completed
BK-2026-JJ-0001,Amara Bennett,amara.bennett.072@yahoo.com,R-101,2026-03-23,2026-03-24,1,2,2700,Completed
BK-2026-JJ-0028,Miguel Garcia,miguel.garcia.099@icloud.com,R-103,2026-03-23,2026-03-26,3,2,8100,Completed
BK-2026-JJ-0046,Samir Singh,samir.singh.029.2@icloud.com,R-404,2026-03-23,2026-03-24,1,3,5000,Completed
BK-2026-JJ-0109,Aiko Lee,aiko.lee.063@proton.me,R-101,2026-03-25,2026-03-29,4,2,10800,Completed
BK-2026-JJ-0006,Mei OBrien,mei.obrien.082@yahoo.com,R-104,2026-03-26,2026-03-28,2,2,5400,Completed
BK-2026-JJ-0058,Kenji Tanaka,kenji.tanaka.041.2@outlook.com,R-203,2026-03-26,2026-03-27,1,2,4100,Completed
